	D36E	Leaf1	Leaf127	Leaf130	Leaf148	Leaf155	Leaf176	Leaf177	Leaf187	Leaf404	Leaf48	Leaf53	Leaf58	Leaf70	mock	Root147	Root563	Root604	Root935	Soil763
AT1G65800	1.9780924404274	1.9702315253775	1.1072922983299	1.9169495813996	1.03420230677976	2.00166308075142	1.88694714627944	2.09816184601527	2.02736270058667	2.28707346644835	1.2451260787431	1.01316072980957	0.765416129195756	0.856027810238707	1.93950524238732	1.87505104689826	2.39542573808479	1.89472864593907	1.92515167408184	1.98069948191927
AT1G65820	0.116997432449256	0.126988821098383	-1.3029539637289	-0.452532246302367	-0.904076747890314	-0.113302804298857	0.26056834073961	-0.139808479482998	-0.579433628841708	-0.799574015120069	-1.45266523224895	-2.49348950871224	-1.78205722458099	-1.03214639385955	-1.08040133229842	0.723761003153748	-1.08848120643096	0.196305201982782	0.296384776460587	0.15793715296091
AT1G65840	2.13467196731941	1.92549713500377	2.46096164642391	1.42996137717621	2.95060167014175	1.27868690057164	1.75722219488929	1.03934859135367	1.93548355097279	0.162959925535875	3.2202100961401	1.94197176682423	3.18621264577574	2.5122595271786	-1.14332394907422	0.840306971155797	1.76250673804384	1.97005266868915	0.926380609106532	2.4686521976702
AT1G65845	0.404975059214113	0.954134995498306	-0.66751669055535	0.141280756326771	0.0895738246879875	-0.364593540481015	1.16098312948394	0.75880436867701	1.04797093316239	-1.42602384655438	0.220082416874365	-0.42721899113311	-0.269369147403313	-1.00330488611987	-3.99903293901926	0.576064158515795	0.334416745986663	1.59518278917469	0.288618512844607	1.21215165249054
AT1G65960	4.07646229580658	3.45444088424195	3.0835474966327	2.85669975754215	4.20859641254225	2.48652526320539	3.03044766564819	2.9155974874762	3.64021718622857	2.65470166390742	3.14126659516476	3.48149034647325	2.89003494013884	4.10897752743566	2.68803532312461	3.43886781158684	3.14097713766966	2.85518752123422	2.87514792685464	3.05144269563406
AT1G65970	3.25966687191518	4.37835172571352	4.93249528643295	4.7979165319104	4.56744703216581	4.87627701640092	4.8654455929112	4.78285349807352	4.69203814191111	4.74782257823282	4.90528739062359	5.07071572577142	4.77084993155142	4.55331696383037	4.99413823046375	4.87876629143606	4.87180817645815	4.62024961332735	4.71189241210331	3.88114012117241
AT1G66070	-0.516217330213776	-1.09508873866902	-1.82137436215099	-3.00056384769662	-1.24515202472758	-2.37363608757376	-1.15913482794492	-1.56374428715582	-1.35237114886609	-1.87694374174586	-1.78055980390856	-2.66479788243629	-1.36710079977674	-0.640307585868145	-2.20325086656691	-0.662293499754642	-2.1424522888984	-0.968291699735136	-1.92979411237177	-0.660828719200929
AT1G66090	0.896328692372294	0.421603351951745	-1.25289233422704	-1.84648564100063	-0.819097691552846	-2.01036098498317	-2.25542179185265	-2.32880168064985	-0.501725939754221	-1.46798336504087	-0.36763723834711	-1.506072892433	-1.70525925318066	-0.390163756450397	-3.39951902433452	-1.89622362839936	-1.38968794721475	-1.10435837689244	-1.62332452180484	0.0767193098090914
AT1G66150	-1.89039672949933	-1.36199558134798	-1.75034749846675	-1.08539473219412	-1.39486055664213	-0.404827268149591	-1.40655154821804	-0.926784139081779	-1.09960485937133	-0.629663907678206	-2.45678926232861	-1.26591137482015	-1.50159121599234	-1.69705234727221	0.122685407096728	-0.920196156642689	-0.726517274333972	-2.00184806567367	-0.659215009427692	-1.75978394153705
AT1G66160	0.170809668019477	0.962664166996742	0.094637973241116	-0.465657232610067	0.0439131557002209	-1.20217278718114	-1.47803199583047	-0.955018660181108	0.419000504663079	-0.787869026412238	0.155335100754022	-0.312496480665584	-0.145912640754502	0.138185069558634	-3.99929024584711	-0.0091689562661647	-0.0959002969144642	0.10161240184163	-0.359782499936671	0.537092806729882
AT1G66170	0.752656300218615	1.13779523014916	1.37686921989937	-0.316816016069525	1.66388531679158	-1.20109204680917	-2.22532322359216	-0.634739635434228	0.863208930606743	-1.18921699346076	1.35461712961146	0.81423058427581	1.24715168700796	1.75347447077301	-3.92047746687269	0.19102214472673	-0.363629061145861	0.0544946768270843	-0.901870254502925	0.901051549671188
AT1G66200	-1.34661358854343	0.60787621099131	-2.04889641797369	0.46743107788998	-1.12751785982075	0.698306821295864	1.50973694036308	1.34399074079784	0.217686724556939	0.296138963104749	-1.0029542602951	0.361487389538333	-0.18970444905341	-0.398842672387772	1.13232069364168	1.33114648965578	-0.212302788165948	0.79766975594033	1.42721008687413	-0.143177659422953
AT1G66250	-1.34200231999497	-0.685277408491458	-0.561783060399076	-1.48016551005324	-1.07731242192681	-2.54634898095167	-1.7299788448178	-1.45420945570064	-1.61294196804511	-0.459393483051058	-0.0528802791264036	-0.692599795916801	-1.01942373148626	-0.824165077321379	-1.79160691507976	-1.49049392628023	-1.23855979333501	-1.59297882760895	-1.65992686691519	-0.915468703887672
AT1G66260	0.67167746297805	0.510126312119056	-0.460087735694183	0.154675398060624	-0.776995427194231	-0.135539464740529	0.143577806371252	0.129892136422776	0.00892019770961455	-1.02770009534849	-0.93898527021532	-0.672494610561477	-0.892267275752428	-0.935737009008515	-0.656811314020188	0.0378130966892552	-0.361018379981387	0.383329910256862	-0.259872664295263	0.196300595140881
AT1G66460	4.68363659405984	5.15095357260124	4.65012436025682	4.11154229214845	5.3343826101474	4.38480238295706	3.82245140430418	4.12506512250084	4.13455068006177	4.30649683478203	5.18847519628724	4.92478906337067	4.47524946345503	5.1836157233922	0.762698761720913	4.18692524311791	4.3722587745457	4.56084574406812	3.63526241798018	4.82895768288546
AT1G66465	-0.403444986078702	-0.15250403827956	-1.27304094852151	-1.57068007820825	-1.037957878907	-1.49341368388043	-1.92127341782218	-0.564481817157461	-2.23469689483088	-1.12542030006299	-0.738928481097298	-1.08140762156806	-2.18621654648083	-1.85022836041244	-2.92382668284249	-0.626746474641748	-1.43720156593623	-0.951057614774063	-1.81647161639226	-0.71510538389681
AT1G66510	0.440833644688467	0.703245762526043	1.26171436304833	1.79618913776847	1.32095981509943	1.35143130585435	0.970864577336463	1.04512651440973	1.26037298372114	1.58362559712364	1.79884344254573	1.73934014411654	1.65270216293576	1.74014761136537	1.67257180523015	1.23708316662505	0.530585800966811	0.714003902778348	1.105241144618	0.732300865390883
AT1G66580	0.422159481125134	-0.0118872476467806	-1.26608926919644	-2.42397456910579	-0.198671445624779	-3.35695126512871	-1.49138134309577	-2.31953913205983	-0.734437960890164	-1.39915711919446	-1.68020718777657	-0.849668529277554	-0.51489038714686	-0.934024231055063	-2.33205774983988	-0.906711701317286	-1.82824211101828	-0.938962947357783	-1.13485889434843	-0.0966226667628046
AT1G66670	-0.841801858543762	-0.183396773351034	-0.59061567070686	0.795729813544368	-0.718104777759605	0.0380875158422855	0.85023370870275	0.294249504216335	0.199134599995341	0.341852929165962	-1.11357062808717	-0.217362908072552	-0.575063642561903	-0.60987250530488	0.373741082729025	0.493126504754963	-0.169382675345375	0.345875789870191	0.707500155763342	-0.532763824270077
AT1G66780	-1.96926229010215	-1.2511634544752	-1.74651033669078	-3.77899860225939	-1.26066937330905	-1.90440091796655	-2.44045867611549	-3.0307200941461	-1.80932342473764	-2.99194291821622	-0.744890791649152	-2.24204643132484	-1.32104991792316	-0.707267906423692	-4.7695823965586	-1.87550716920002	-0.674769330186433	-2.12991928391853	-3.01416011372378	-1.37531081712165
AT1G66820	-0.782774859049172	-2.12707790659814	-1.18396962522681	-0.904596312843024	-1.39911448413707	-0.975517654066393	-2.29461894507582	-1.7053297323961	-2.49898694185705	-1.62804104338091	-1.25172627603891	-1.35220592477467	-1.31045544832488	-1.53706192247267	-2.99809020369968	-1.55914529906299	-1.0920822764664	-1.75169695933548	-2.49467867504266	-1.88789893598975
AT1G66830	2.39994571516233	3.81714385967108	4.13542906684209	5.33084047045794	3.59671275464786	4.63419675951046	4.96858246746972	5.20413404440084	4.436623312119	5.34962327668093	4.32959015045848	4.43308179043061	4.15487274536052	4.08999303393627	5.4849608345304	4.97780194824975	4.23046985255037	4.67671734756672	5.09434249985217	3.85047952950688
AT1G66840	-2.57729029871146	-2.94170427598157	-2.36712376661506	-3.15372569065792	-2.24805966829786	-2.29774924266437	-1.34649416389583	-1.60432794120234	-1.77212338675302	-1.38192799142868	-2.27313802469319	-3.00973927610758	-3.25538911304095	-2.43882254734851	-1.32969096393761	-2.12695279969585	-1.46687670593085	-1.39817618138126	-0.878502913336616	-3.37524670584365
AT1G66920	0.497352053834427	0.699428789296969	-0.0381389624917392	0.750748844363791	0.468926242125839	-0.0982215703058	0.595817794007692	0.574365121066052	0.480531556365721	-0.344339523818704	0.566866510645066	-0.0202636520636992	0.106651415003323	0.14125778774092	-1.93579238199186	0.471169467034365	0.642079213273396	0.767587023232224	0.08856661526376	0.208464393159616
AT1G66930	1.40552506031548	2.45387050950586	2.80459693563658	3.07068821539924	3.1254788571501	3.70984383638199	3.77518642707449	3.18693900666678	3.56946165537732	3.22490512710678	3.39355455679177	2.95111400875931	3.44616985187704	3.24824654306086	2.28494182660111	2.23899252655428	3.50930590351283	2.73968830650945	2.60138740551062	3.01697186304695
AT1G66940	-1.41959964132306	-1.34052928735832	-1.0805878524384	-0.456968717572251	-1.1304938829869	-0.248742883259224	0.410714605435851	-0.259301974839599	-0.0802921693042652	-1.60864469163166	-0.587539824813587	-0.926671316822357	-0.127361403598488	-0.818789936321968	-1.33703291463009	-1.2450490290751	-0.328323736628699	-0.54405648220199	-0.568499940217739	-0.22816915378959
AT1G66970	1.02086554754509	1.36105184389987	0.257700904616589	1.52501258402621	0.302716560271259	1.58140697044846	1.95612755456045	1.98989196563897	1.22101064283733	1.77495938899964	0.599819144295753	1.18597750993112	0.540193899970661	0.56580701694418	2.1869587626491	2.29456820853749	1.6272823116784	1.19451976652852	2.07347546259102	1.07435015732298
AT1G66980	-0.211395729722011	-0.862482323855663	-1.04003147965072	0.172461762344362	-0.774584245174442	-0.00400612323225436	-0.112968018717459	-0.155680976277895	-1.55216025254925	-0.212065373497819	-0.772927393133852	-0.81697238143781	-1.65647420186508	-1.42211362780213	0.347429843155503	-0.261091739721472	-0.0396139784226499	-0.627398198670973	-0.384443753712356	-1.39896248227447
AT1G67090	1.99278731952184	3.23732868075869	2.66349127460106	4.41004086504826	2.10717281613669	3.96742384162694	4.77160805355075	4.97917491707393	3.35220443876456	4.15528265618114	2.47208377454862	3.47963716229639	2.61891072307301	2.44194038601919	5.0754797980423	4.92454597677796	3.69918919122836	4.38658495082582	4.98193718152461	3.02512796161477
AT1G67195	0.20184903724501	-1.41697105826493	-0.493401767478666	-2.36869592990718	-0.0419725392269325	-1.38723654602915	-1.06191322795903	-1.50461366384984	-0.717914217569687	-2.00583478381982	-1.11056257971876	-1.50129654321908	-0.238608264896424	-1.03735485873894	-2.17131059321903	-2.14772296458038	-0.980697937047253	-0.442038485876348	-1.50132575773979	-0.912333937413787
AT1G67280	0.229932557921787	0.273825267897837	-2.24834967061835	0.217436081522525	-0.821371131968997	0.16751346715628	0.945215375269599	1.01496359526781	-0.0574221015588405	0.104616081794512	-1.06139679781276	-0.779800408307436	-0.914731436199873	-0.863194287951912	0.797363579730621	1.01315937252756	0.345676489801449	0.802348875589075	0.979522518535298	-0.232969035823724
AT1G67328	2.74149966605776	3.63357490034472	3.85667539714915	4.26183432044208	3.21001476096861	4.47981814363296	4.66918114636673	4.16326170665352	4.40322924027515	4.44452016782003	4.33472439293706	4.18018294315912	3.91010558743875	3.67911731276835	3.58800455188438	3.99721231134159	4.72909041399948	4.26974209891896	3.93890790585123	3.36506509288846
AT1G67330	-1.87016576955223	-1.64181077843863	-0.991254309184794	-1.06434941043726	-0.929603380030422	-0.437394639452659	-1.02426661732127	-0.97220078720871	-2.74393190497444	-1.6744834923303	-0.622380020539966	-1.54908483956452	-0.787947863334871	-1.67986207611646	-2.08906322294441	-1.46003503948	-0.854404449067648	-1.10784180132178	-1.01590197556356	-1.16598394881992
AT1G67350	0.693082369850622	0.322601754852467	-0.283890584176543	-1.31846522125989	-0.291792438026246	-1.46641200602317	-0.901106065227619	-1.02949509391042	-1.05195671625308	-0.572272493240014	0.270502999274759	-0.0740364849205236	-0.211184939818448	-0.211948787903237	-0.757054196618805	0.216047324428079	-0.331663217018926	-0.158190390302927	0.105711796292531	0.22060592034815
AT1G67360	1.10228742769051	0.928329220735704	1.38740483469597	0.730077034982291	1.95379679909543	0.820671019600558	0.495179744656105	0.533748900026006	1.17498370331558	1.13011208227384	1.85339982375068	1.52411457036254	1.83199294456054	1.46095458627442	0.778427203276803	0.756700002621929	1.43578018131403	0.796205966986774	1.00444958860794	0.909879520274817
AT1G67370	-2.484621328238	-2.85898858596679	-1.34525407523219	-2.45604593059347	-1.90564552107283	-2.02233593266966	-2.27058451807676	-1.57968460695268	-1.64030252559801	-2.90845801723154	-0.957536326633617	-0.777945520801813	-0.791204289955	-2.07760576830258	-2.26766581733487	-1.78292061103973	-2.52604671254808	-3.02171953709356	-2.16638685891413	-1.54429452610031
AT1G67440	2.92292074926746	2.5978180023605	3.75781246047312	2.71215312981985	3.82553260098017	2.38506594835424	2.50478415106175	2.4527099990556	2.94275647200196	2.93363460176656	3.87445460159571	3.65817471781555	4.04419333860018	3.83946751294954	2.59046956178531	2.61871323189459	3.04825463922917	2.48648042306247	2.29271236793875	2.9778694169515
AT1G67510	3.66337717984159	3.60558957595418	3.15202088901579	2.52197573409747	3.56052480727873	2.9337023273374	1.5526415715389	2.4693002958256	3.1266863703953	2.93947804589705	3.66239339123667	2.67048315688679	3.09137800849378	3.34342218230505	0.359210319012209	2.2658772240583	3.03778524748597	3.18398156135754	2.08108539453492	3.37684492742152
AT1G67540	-0.974449760828626	-0.46633325897367	-0.759565989322844	-1.45783590658255	-0.342433572465503	-0.490511221644789	-1.92724928770579	-1.22842894451234	-0.550879273936025	-1.04487200837594	-0.343280515225385	0.275443874239753	-1.18412431680392	-0.473376576101553	-1.42730021128777	-1.09463604053914	-0.697856804689509	-1.45987920271821	-1.14469184444006	-0.791987391057049
AT1G67560	-1.59825126797176	-1.55426899575226	-3.06697931172279	-2.89598255807633	-2.20295326118634	-3.23745655918926	-1.75947143470061	-1.79422117994086	-1.94886721253308	-1.524376666925	-3.23826708609047	-3.61279901219138	-2.80913254294564	-2.69369754562593	-1.34540398493975	-1.81033403370994	-1.26575849448947	-2.41661494240108	-1.00341946013848	-2.37733030661052
AT1G67700	-2.3103394513694	-1.82458145184449	-1.80760536130261	0.367344576786295	-2.45469087752726	-0.533026074168639	0.0624029902639355	0.177489291468283	-1.02691665418218	-0.851229300152257	-2.78524961755357	-1.80481721019985	-3.09925646509805	-2.52554343353598	0.351275833003152	-0.0737930769741799	-1.31852285292151	-0.0242924350793572	0.101607481510174	-1.90688156773043
AT1G67740	-2.95294512531409	-1.68277079253474	-1.35514838581022	-0.493349845570711	-0.792055985721517	0.138872363752227	-0.38972949867722	-0.258937142609107	-0.438136396830157	0.135535537374709	-1.13643855191575	-0.41643718155912	-1.2429138796256	-0.964295305683364	0.434288500565313	-0.623728286735837	-0.255520427715309	-0.480053189740765	-0.0406751756591596	-2.50294911397787
AT1G67792	-0.447990582078919	-2.68880676151143	-2.31182526977126	-2.09327531571672	-2.5189821891323	-1.1330274445253	-2.01772681264968	-2.49778687836331	-2.14122633980874	-1.06205491533587	-2.34841008754355	-3.23187489818748	-3.88721081765802	-1.74225265299308	-1.75819159893273	-1.68756959736761	-1.57359291239492	-2.61025811088536	-2.01662517278953	-2.00714722847228
AT1G67800	0.335901544096526	-0.0572160111781771	-2.06506438881478	-1.11941431408228	-2.24444099351097	-1.08388993064219	-1.37288750332858	-1.23945920245202	-1.19546332475504	-2.35295976621135	-1.59564518904841	-3.13994793525173	-2.31348364177018	-1.879254057873	-1.81662411084052	-0.90645126914474	-0.810330405038269	-0.473679226302402	-1.16543492599663	-0.37269015918429
AT1G67850	0.487280049236182	0.0624593338343846	-1.60998680474586	-1.9630351496293	-1.16928228562831	-1.50247250551902	-2.82580056252331	-1.42953927076459	-1.14224077081735	-1.42217286402787	-1.32316049185164	-2.1278255203094	-0.951922903831508	-1.44858494283527	-2.31186473299453	-0.946412826958512	-0.542651419015704	-0.673313113999807	-1.54014516701477	-0.190881425339639
AT1G67855	-0.397614596010622	-0.97960370785269	-1.13964734121606	-1.93843300903775	0.290041124585214	-1.47502924032335	-2.41700851083025	-1.69182862052746	-1.73717284316917	-2.52568556312929	0.137976079419861	-0.799205156720222	-0.076264727394162	0.0130826439673852	-2.54002791792585	-2.3947298806556	-3.3213186865606	-1.31413018779062	-2.13057671883967	-1.04962493394385
AT1G67870	2.49737525863753	1.80947825752561	0.488439514480595	2.65837162403016	1.22972250864683	3.19238366969854	1.49701735974056	1.54163571739598	2.43273973904606	3.08436334261819	1.31349202354853	0.915094622607737	1.04342628457858	0.890286070498814	2.14812861811603	1.40713531483332	2.27325717111175	1.66581828834757	1.24523892149932	1.64804028457991
AT1G67900	-3.49329636354153	-1.98339786038528	-0.992870996676362	-1.33180917857219	-0.891368703900248	-0.706255881718865	-0.965404067972137	-0.700557560609092	-0.275483895561531	-1.13374786318075	-1.71557230729327	-1.90743489887567	-1.80179696783774	-1.7102698196956	-1.0852784723626	-0.212030175978359	-0.968540894904035	-2.46580766482035	-0.735821881054705	-1.57095027673377
AT1G67920	-0.217690523322442	0.0495026464773007	-0.584394207068148	-1.99536169574539	-0.846857549367093	-1.16977240403932	-1.43340763592339	-0.92396115871652	-0.777499142960862	-0.832788080878585	-0.426734662643561	-0.363468936535139	-0.174094696862251	-0.244220079637203	-1.22371175925684	-0.731281312863154	-0.793486820366987	-0.525245298808159	-1.10221527611328	-0.0976838739774317
AT1G67930	0.451264023042927	-0.377596851686347	0.13246971384333	-1.51003820281238	0.813206138365176	-0.849556101750803	-1.48291067102487	-0.854147711906226	-0.561179187310041	-0.629162262701065	0.592067475628125	-0.0441079674769413	0.0882750087230882	-0.187652693573048	-2.1149291661486	-1.6468144217312	-1.36610522086272	-0.213982253703688	-1.13387421606599	0.518065249680368
AT1G67940	-0.588607502279246	-0.710178604804388	0.126345183243663	0.466657873073278	-0.259074796074195	-0.367191043142645	0.0082857352705589	0.13451990287122	-0.0314506374801682	0.630985397047013	-0.148015755036943	0.522194950387495	-0.205248116348858	-0.479246425564511	0.845888059245246	0.242109829122887	0.254845300843095	-0.636066960818379	0.00672008986175255	-0.0219760671048778
AT1G67950	0.159256080967131	0.647594418161857	1.27379107418498	0.187191683359161	0.539417115463963	-0.201069397156788	-0.0183436146677875	0.392299840273439	0.630937184993497	-0.604702949961494	1.56024308761023	0.881207398363141	1.08023836801143	0.673316011107836	-0.497345707155892	0.669648019535551	0.202409850809386	0.31248617122093	0.0140590516070047	0.455316940610825
AT1G67970	1.11698923696477	0.267141783272286	-1.69934773347871	0.31624820707976	-1.86115831922315	0.0599805302757233	-0.333953291571221	-0.0496282245352638	0.334439738462411	0.832649844259754	-1.45489124657562	-0.865833580181812	-0.458356083672246	-0.817852841454215	-0.599821222351844	-0.0497007222960854	0.525279220889637	-0.223497139044254	-0.130176263248053	0.507082153301211
AT1G68010	-1.13658675580914	0.376283839629265	0.486233115251365	2.0286351665818	-0.426514407802728	0.78700723664952	1.86235983367738	2.45170371252756	0.637221397913101	1.50744347296221	0.351187956199001	1.3989752151299	0.208248321711939	0.408920440365194	2.85618117526958	2.2629479655674	0.699650518532559	0.970136914726649	2.52879690094945	0.422081698112761
AT1G68050	-0.376649413286317	-0.381411325327706	-1.85189842281102	-0.0739509373097925	-2.57998389588447	-1.14144679967496	-0.877762521747128	-0.506575049044599	-0.5652321513731	0.0865328300777537	-3.26512470263089	-1.99836005803535	-4.25322218207273	-4.0757387173146	-0.694766307140596	-0.276281461124008	-0.668951812896407	-0.713063894166301	-0.533833414780651	-1.35689977765656
AT1G68060	-0.0999932087866354	0.103301101753554	-2.85657132518076	-0.0499646583698343	-1.41572304045939	0.0328121004597037	0.0559695485620233	0.050515006862267	-0.361308760352838	0.504664490745289	-2.62459786041872	-2.15353315604564	-2.45727559151722	-2.29096563519992	-0.261577637418854	-0.45056843038308	0.54941187011277	-0.0409138492165974	-0.0554309685981335	0.250993502887246
AT1G68110	-2.03846225649674	-2.50277737359964	-0.414569091256962	0.838656854208668	-2.01511541708041	0.258858089875082	0.197695088411243	0.619617159744652	-0.558974712814901	0.706766816482249	-1.00127715316942	-0.848443167390323	-0.125559888783053	-1.23671182240481	1.24542801461914	0.177879130868076	-0.435930279168889	-0.144712985675133	0.547873808518251	-0.982250861964168
AT1G68140	-0.983710601245427	-0.677348119772237	-1.9978657961031	-2.14337447291671	-1.13469424543245	-1.55387212497369	-2.04999157849356	-1.06440356488245	-0.540669400997575	-1.3673496954238	-2.06169537363922	-2.1558193619677	-1.63861145214424	-1.00743386319204	-2.25337192784749	-1.53177388186811	-2.0296805463998	-2.26104080934269	-1.9322225941752	-1.42391700143573
AT1G68290	3.20302340401164	3.31621013871579	3.17836985676192	2.66341896886966	3.27163664262181	3.02682459095576	2.59565866272834	2.69823313839166	2.97761666292971	2.78348522280813	3.63219364191688	3.5348342690637	3.45800560185784	3.16890538254329	2.27501521079932	2.38494705838098	2.95165652936175	2.78896276784048	2.49255839725122	3.0732541545433
AT1G68390	1.99820202160299	0.166658618283741	-0.113457517654242	-4.20994542634036	0.842690048061386	-3.25878835795759	-5.01858395929769	-3.92881962610996	-0.475828134317021	-3.38195122854331	-0.711673022074664	-1.56078242112385	0.374442206546831	0.677364493360517	-4.85236598937239	-1.461685377338	-1.04942428917802	-0.477120715631353	-3.16406049233296	0.506605859186449
AT1G68400	-2.78785607493911	-2.24976312690186	-1.16523197975296	-1.36070255143065	-2.16731090948918	-1.53120284868792	-0.966155946950235	-1.93623514715334	-1.32391646730701	-1.85064551512101	-1.6089539692596	-0.118710361486558	-0.795028617885403	-0.977605283853494	-0.762008806055125	-2.83100076266728	-1.34454319413164	-1.35827946785944	-2.1092726212746	-1.8830857039295
AT1G68520	-0.125012427367446	0.836129004392455	1.44637861042124	2.45185787010604	0.958155797586607	2.55441086552531	2.05047822640904	2.2834755994913	2.25358970418689	2.53768805719566	1.7003208161033	2.23065020670194	0.97090962917711	1.17862376650725	2.73502962652821	2.08572002558359	2.28314969767659	1.66195780353118	2.50546301037417	0.74540568817187
AT1G68530	-1.21339968160729	-0.978570191585426	-0.612979025753207	0.597706289033059	-1.20118312260611	-1.11527470055801	1.50009178027324	0.83364195568669	-1.10810039079618	0.0513529345227152	-1.66660368155619	-0.120012609956339	-0.34872922224874	-1.06854988154046	0.647878460900959	-0.0977161884349858	-0.157131478865751	0.589725273999001	0.150238450246827	-1.56275644133401
AT1G68560	-2.29499666131133	-1.2239714894818	-0.124876253921511	0.523051884896832	-0.716644064899101	-0.417224317643988	-0.765683193672045	0.304570221519469	-0.38828716105499	0.235657661011662	-0.649149323922852	-0.225145851846198	0.201698662227265	-0.761957832676226	1.16914009754669	0.177720361882564	-0.0999906617156561	-0.110966061314932	0.0914215366671949	-0.905667387606811
AT1G68568	0.532320704044026	0.965554803153926	2.34762186517421	1.89398557513116	2.04342621844458	1.70926276550612	2.05353364159225	2.44188309466642	1.36239062641892	2.00301887954962	2.17828092801159	2.59138491641698	2.13174589608729	2.33486103954187	3.00453750216763	2.21958149902283	1.62518710444481	1.92027259430788	2.71075976645052	1.58021297310592
AT1G68580	-0.264125933194575	-0.636764503044768	-1.48203261256822	-1.47894560167163	-0.962162749543983	-1.70625388025965	-1.29704994021618	-1.21269742483718	-1.34371196229864	-1.25753185483207	-1.56278211370957	-0.782895048207641	-0.751941113157957	-1.99948175241055	-2.30853761364752	-1.76081532550841	-2.17152297090909	-1.86611965040814	-1.18580503818828	-0.785896552209372
AT1G68585	1.76514921912191	3.01641290318758	3.97110861447811	4.41368201880889	3.47621131132216	3.94530106761511	4.0807641691035	4.28648388485193	3.8045372815171	4.54370686530058	4.35384254454507	4.473567563248	4.02804458260351	3.91845914055756	4.8502986947332	4.14439202679719	3.91373185250663	3.70697194274731	4.25094210887715	3.12011861227164
AT1G68590	-0.631642156989282	0.831309887532106	1.45944059066911	2.29353188547248	1.1773893428755	2.43110052607734	2.37782181626904	2.53564447113774	1.84227440664167	2.62631141729201	1.81544996542565	2.21522560191256	1.40512109235857	1.69636696236883	3.12266646636258	2.41316325711943	1.84053229422239	1.79667421836034	2.42971196170749	1.35687022843775
AT1G68600	-3.68152592522279	-3.63256545747449	-3.57903844354343	-1.55103952016515	-4.66442487417316	-3.49621169279012	-1.1539517763042	-1.09000930531401	-3.19319497095011	-1.94797232411886	-3.74248077332765	-2.40320728293315	-4.41298391159046	-5.03521865050931	-0.597042988194668	-0.970363462008637	-2.55831669395732	-2.58967572089152	-0.697434006980582	-2.97027506223967
AT1G68650	-2.62811464860491	-1.00220513248268	-0.110676116293426	0.180550303277021	-0.188796969554547	-0.465050562737348	0.0541571667977059	0.422554475144584	-0.794969781643794	-0.344871353629831	0.565760563259972	0.959855944289817	0.317963720035926	-0.0936781627716304	0.420529392095482	0.384861892953393	-0.474096774112857	-0.945048301096752	0.131910496641434	-0.683697946905666
AT1G68660	-1.47611204912268	-1.32296457338341	-1.79384333134942	-0.0476104363827633	-1.63123790401735	-0.620497496855321	-0.337277978261328	-0.0470394462372835	-1.30845494292275	-0.328993061519739	-0.774304033584852	-1.41881187376931	-1.6006288137437	-1.90166639221653	-0.416796005084914	0.0766297548581326	-0.521715188294331	-1.01002056578442	-0.14776323523762	-2.11160760007148
AT1G68700	-1.43554611716147	-1.61205500605643	-1.05398450766045	-2.8003885827819	-0.733851859618243	-2.3744974172679	-2.02796149100587	-1.7218567303901	-1.21238471953152	-1.4395253305593	-1.09462503340065	-0.723815473128224	-0.853536474402781	-0.825864172139333	-0.792846229893319	-1.28332950172708	-1.89058213421122	-1.51345170687722	-2.56591298293064	-1.21344896129262
AT1G68760	-1.29981498569702	-0.527072627235363	-0.258090909905666	-1.17466681091029	-0.0911072144365349	-1.16735879074685	-0.0958231926181459	-0.960001140464063	-0.631312458558708	-1.43721620223853	-0.493469102262682	-0.942769034674291	0.325516820948649	-0.706403773298595	-1.44258378951317	-1.52063603337815	-0.893515036928952	0.0486046096272486	-1.76006505147955	-0.13132747963097
AT1G68830	-0.387064256492355	-0.500182449863195	-0.606175547169164	0.0305250327589813	-1.30202280842446	0.649777010899081	0.500065334365016	0.0107940202348984	0.0172393244405229	-0.238197871077146	-0.981857158667886	-0.513879672523275	-0.970922431053327	-1.92984045087567	-0.126394158546507	-0.0496347798985718	0.226700406617998	-0.224778134733292	-0.0714032862265682	-0.916823263066447
AT1G68840	0.527542747292396	-0.292140956298273	0.417930462733302	-0.172245932033254	0.461206814050652	0.0695965667082441	-0.291082788799526	-0.242962344209111	-0.223235869626564	-0.961519935904786	0.195862692962894	-0.0597700665437446	0.247465395165928	-0.235383313989825	-0.978902636539179	-0.617554168771969	0.448694009685432	0.45480995744228	-0.159687614738813	0.194493645601144
AT1G68870	-1.98891825745729	-2.48865348193186	-0.667720983546326	-0.649686888737647	-1.18280723320209	0.232182005085633	-1.64056869815737	-1.49991632820384	-1.69318002244906	-1.33292046285034	-1.60492445770216	-0.490519736538757	-0.377469406809103	-1.18561596905892	-0.0940564618470217	-1.36988308230525	-1.20527740663868	-1.93074155203995	-0.980367500015265	-2.31045523561759
AT1G68872	-3.29606289468226	-2.6862730079427	-1.83709922764608	-0.908026037392598	-2.75890917938933	-1.03830141874448	-2.58053144540439	-1.29278146821183	-1.03767109321004	-0.395113801875065	-2.4590994798688	-1.27306202899964	-0.900900039180399	-2.66183932929678	0.262105365179117	-1.49059391665404	-2.45237595461001	-1.78661003329623	-0.970901254986138	-3.20536244608443
